accuracy,f1,roc_auc,Gender_dp_gap,Gender_eo_gap,Gender_fpr_gap,Gender_equalized_odds_gap,AgeGroup_dp_gap,AgeGroup_eo_gap,AgeGroup_fpr_gap,AgeGroup_equalized_odds_gap,model
0.8390022675736961,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Majority
0.7482993197278912,0.45320197044334976,0.7848877046060144,0.06921097770154372,0.07008547008547006,0.08000000000000002,0.08000000000000002,0.1634138048282897,0.4107142857142857,0.036869181773640375,0.4107142857142857,LR_all_features
0.7392290249433107,0.44976076555023925,0.7746859535591929,0.14112349914236705,0.1085470085470085,0.1581818181818182,0.1581818181818182,0.05814348860931656,0.375,0.1287294669795508,0.375,LR_without_protected
0.8594104308390023,0.515625,0.8037304910544346,0.01653087478559176,0.00512820512820511,0.008181818181818179,0.008181818181818179,0.2656239374362461,0.4196428571428571,0.13722203598167393,0.4196428571428571,RandomForest
0.8684807256235828,0.3829787234042553,0.7798629615531023,0.020604631217838766,0.09658119658119654,0.0003030303030303015,0.09658119658119654,0.10051003060183612,0.19642857142857145,0.03508771929824561,0.19642857142857145,GradientBoosting
0.7414965986394558,0.44660194174757284,0.7822992006090598,0.09571183533447686,0.07008547008547006,0.11121212121212118,0.11121212121212118,0.13430805848350902,0.4107142857142857,0.049567205618161025,0.4107142857142857,LR_reweighting_gender
0.7528344671201814,0.4577114427860697,0.7848877046060144,0.010570325900514599,0.07008547008547006,0.010606060606060619,0.07008547008547006,0.1809588575314519,0.4107142857142857,0.06443994601889338,0.4107142857142857,LR_postprocessing_gender_thresholds
