accuracy,f1,roc_auc,gender_dp_gap,gender_eo_gap,gender_fpr_gap,gender_equalized_odds_gap,AgeGroup_dp_gap,AgeGroup_eo_gap,AgeGroup_fpr_gap,AgeGroup_equalized_odds_gap,model
0.9148573861217539,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Majority
0.7649455695432706,0.32252410166520595,0.7956847988148261,0.029582009145446342,0.017045454545454475,0.03086009097816217,0.03086009097816217,0.10843279608881429,0.06010160718279711,0.10309422014615466,0.10309422014615466,LR_all_features
0.7607492550021285,0.3179611650485437,0.7940923637952155,0.025290669067953464,0.027178030303030343,0.027178847091747366,0.027178847091747366,0.0379559360202924,0.020081878905408246,0.03483647881003363,0.03483647881003363,LR_without_protected
0.8181597032171745,0.34140969162995594,0.7843473708701721,0.015834292950457934,0.005208333333333259,0.014914338459779602,0.014914338459779602,0.08975958418234284,0.10800428975333926,0.07928966327220252,0.10800428975333926,RandomForest
0.9386365018548927,0.44529961517317207,0.8138224945632044,0.0010789478125984263,0.03409090909090906,4.630708816916239e-05,0.03409090909090906,0.003337602046789158,0.04588299198006196,0.00013114977025344425,0.04588299198006196,GradientBoosting
0.7647631210849601,0.32306615330766536,0.7952695605929668,0.0014562955807813638,0.04668560606060601,0.002863342821339071,0.04668560606060601,0.10921191367830116,0.06190156671033431,0.10423058664596027,0.10423058664596027,LR_reweighting_gender
